Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinopharm/Beijing,Novavax,Covaxin,Medicago,Sanofi/GSK
Italy,ITA,08/05/22,91981622,34229126,12173153,1508162,0,0,42731,0,0,0
Italy,ITA,08/06/22,92006096,34229491,12173153,1508162,0,0,42731,0,0,0
Italy,ITA,08/07/22,92010423,34229527,12173153,1508162,0,0,42733,0,0,0
Italy,ITA,08/08/22,92041688,34230047,12173153,1508162,0,0,42743,0,0,0
Italy,ITA,08/09/22,92077213,34230769,12173153,1508162,0,0,42748,0,0,0
Italy,ITA,08/10/22,92110232,34231421,12173153,1508162,0,0,42757,0,0,0
Italy,ITA,08/11/22,92142002,34232099,12173153,1508162,0,0,42760,0,0,0
Italy,ITA,08/12/22,92165997,34232495,12173153,1508162,0,0,42768,0,0,0
Italy,ITA,08/13/22,92175094,34232646,12173153,1508162,0,0,42769,0,0,0
Italy,ITA,08/14/22,92175901,34232646,12173153,1508162,0,0,42769,0,0,0
Italy,ITA,08/15/22,92176097,34232646,12173153,1508162,0,0,42769,0,0,0
Italy,ITA,08/16/22,92193483,34232923,12173153,1508162,0,0,42780,0,0,0
Italy,ITA,08/17/22,92213953,34233383,12173153,1508163,0,0,42786,0,0,0
Italy,ITA,08/18/22,92238861,34233780,12173153,1508163,0,0,42793,0,0,0
Italy,ITA,08/19/22,92258534,34233960,12173153,1508163,0,0,42799,0,0,0
Italy,ITA,08/20/22,92267644,34234134,12173153,1508163,0,0,42799,0,0,0
Italy,ITA,08/21/22,92268553,34234134,12173153,1508163,0,0,42799,0,0,0
Italy,ITA,08/22/22,92284621,34234408,12173153,1508163,0,0,42808,0,0,0
Italy,ITA,08/23/22,92305301,34234671,12173153,1508163,0,0,42815,0,0,0
Italy,ITA,08/24/22,92324644,34235050,12173153,1508164,0,0,42827,0,0,0
Italy,ITA,08/25/22,92346743,34235361,12173153,1508164,0,0,42835,0,0,0
Italy,ITA,08/26/22,92367136,34235528,12173153,1508164,0,0,42846,0,0,0
Italy,ITA,08/27/22,92376710,34235649,12173153,1508164,0,0,42849,0,0,0
Italy,ITA,08/28/22,92377853,34235695,12173153,1508164,0,0,42852,0,0,0
Italy,ITA,08/29/22,92395718,34235950,12173153,1508164,0,0,42861,0,0,0
Italy,ITA,08/30/22,92417132,34236401,12173153,1508164,0,0,42872,0,0,0
Italy,ITA,08/31/22,92438388,34236650,12173153,1508164,0,0,42885,0,0,0
Italy,ITA,09/01/22,92457831,34236847,12173153,1508164,0,0,42886,0,0,0
Italy,ITA,09/02/22,92474221,34236971,12173153,1508164,0,0,42886,0,0,0
Italy,ITA,09/03/22,92482740,34237071,12173153,1508164,0,0,42886,0,0,0
Italy,ITA,09/04/22,92483391,34237076,12173153,1508164,0,0,42886,0,0,0
Italy,ITA,09/05/22,92497870,34237171,12173153,1508164,0,0,42886,0,0,0
Italy,ITA,09/06/22,92514127,34237310,12173153,1508164,0,0,42891,0,0,0
Italy,ITA,09/07/22,92530109,34237496,12173153,1508329,0,0,42893,0,0,0
Italy,ITA,09/08/22,92546162,34237646,12173153,1508329,0,0,42894,0,0,0
Italy,ITA,09/09/22,92560593,34237795,12173153,1508329,0,0,42902,0,0,0
Italy,ITA,09/10/22,92566944,34237857,12173153,1508329,0,0,42903,0,0,0
Italy,ITA,09/11/22,92567397,34237857,12173153,1508329,0,0,42903,0,0,0
Italy,ITA,09/12/22,92578743,34237943,12173153,1508329,0,0,42904,0,0,0
Italy,ITA,09/13/22,92592797,34238085,12173153,1508329,0,0,42906,0,0,0
Italy,ITA,09/14/22,92608948,34238176,12173153,1508330,0,0,42909,0,0,0
Italy,ITA,09/15/22,92626451,34238286,12173153,1508330,0,0,42911,0,0,0
Italy,ITA,09/16/22,92643631,34238463,12173153,1508330,0,0,42911,0,0,0
Italy,ITA,09/17/22,92652097,34238506,12173153,1508330,0,0,42912,0,0,0
Italy,ITA,09/18/22,92653100,34238554,12173153,1508330,0,0,42912,0,0,0
Italy,ITA,09/19/22,92666898,34238719,12173153,1508330,0,0,42914,0,0,0
Italy,ITA,09/20/22,92683977,34239078,12173153,1508330,0,0,42919,0,0,0
Italy,ITA,09/21/22,92701930,34239348,12173153,1508330,0,0,42920,0,0,0
Italy,ITA,09/22/22,92721672,34239675,12173153,1508330,0,0,42920,0,0,0
Italy,ITA,09/23/22,92740871,34239945,12173153,1508330,0,0,42922,0,0,0
Italy,ITA,09/24/22,92751263,34240041,12173153,1508330,0,0,42922,0,0,0
Italy,ITA,09/25/22,92752409,34240041,12173153,1508330,0,0,42922,0,0,0
Italy,ITA,09/26/22,92770117,34240276,12173153,1508330,0,0,42924,0,0,0
Italy,ITA,09/27/22,92792265,34240656,12173153,1508330,0,0,42925,0,0,0
Italy,ITA,09/28/22,92816847,34240968,12173153,1508330,0,0,42931,0,0,0
Italy,ITA,09/29/22,92843364,34241253,12173153,1508330,0,0,42936,0,0,0
Italy,ITA,09/30/22,92869126,34241505,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/01/22,92881278,34241750,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/02/22,92883052,34241750,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/03/22,92904158,34242003,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/04/22,92931689,34242434,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/05/22,92965107,34242803,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/06/22,93005062,34243260,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/07/22,93048074,34243881,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/08/22,93069426,34244107,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/09/22,93072572,34244118,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/10/22,93108143,34244674,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/11/22,93154069,34245606,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/12/22,93202071,34246537,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/13/22,93256189,34247257,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/14/22,93309018,34247997,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/15/22,93334271,34248482,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/16/22,93337935,34248559,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/17/22,93377193,34249088,12173153,1508330,0,0,42938,0,0,0
Italy,ITA,10/18/22,93429241,34250049,12173153,1508331,0,0,42938,0,0,0
Italy,ITA,10/19/22,93483777,34250797,12173153,1508331,0,0,42938,0,0,0
Italy,ITA,10/20/22,93543736,34251669,12173153,1508331,0,0,42938,0,0,0
Italy,ITA,10/21/22,93597654,34252300,12173153,1508331,0,0,42938,0,0,0
Italy,ITA,10/22/22,93624000,34252741,12173153,1508331,0,0,42938,0,0,0
Italy,ITA,10/23/22,93628060,34252789,12173153,1508331,0,0,42938,0,0,0
Italy,ITA,10/24/22,93668524,34253280,12173153,1508331,0,0,42938,0,0,0
Italy,ITA,10/25/22,93719330,34254038,12173153,1508331,0,0,42938,0,0,0
Italy,ITA,10/26/22,93774369,34255080,12173153,1508414,0,0,42938,0,0,0
Italy,ITA,10/27/22,93832087,34255867,12173153,1508414,0,0,42938,0,0,0
Italy,ITA,10/28/22,93884205,34256694,12173153,1508415,0,0,42938,0,0,0
Italy,ITA,10/29/22,93908648,34257228,12173153,1508415,0,0,42938,0,0,0
Italy,ITA,10/30/22,93912486,34257283,12173153,1508415,0,0,42938,0,0,0
Italy,ITA,10/31/22,93940229,34257756,12173153,1508415,0,0,42938,0,0,0
Italy,ITA,11/01/22,93943302,34257820,12173153,1508415,0,0,42938,0,0,0
Italy,ITA,11/02/22,93980543,34258204,12173153,1508416,0,0,42938,0,0,0
Italy,ITA,11/03/22,94029243,34258655,12173153,1508416,0,0,42938,0,0,0
Italy,ITA,11/04/22,94075512,34259275,12173153,1508416,0,0,42938,0,0,0
Italy,ITA,11/05/22,94099015,34259541,12173153,1508416,0,0,42938,0,0,0
Italy,ITA,11/06/22,94102086,34259590,12173153,1508416,0,0,42938,0,0,0
Italy,ITA,11/07/22,94134579,34260113,12173153,1508416,0,0,42938,0,0,0
Italy,ITA,11/08/22,94177634,34260593,12173153,1508416,0,0,42938,0,0,0
Italy,ITA,11/09/22,94220844,34261073,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/10/22,94267032,34262219,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/11/22,94309490,34263016,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/12/22,94331291,34263561,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/13/22,94334617,34263593,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/14/22,94364446,34263880,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/15/22,94402176,34264798,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/16/22,94442906,34265102,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/17/22,94484342,34265492,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/18/22,94525054,34265984,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/19/22,94543812,34266290,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/20/22,94546714,34266352,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/21/22,94574066,34266660,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/22/22,94606299,34267060,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/23/22,94642504,34267634,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/24/22,94680321,34268048,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/25/22,94717015,34268435,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/26/22,94736475,34268793,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/27/22,94739940,34268902,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/28/22,94767887,34269325,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/29/22,94802952,34270058,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,11/30/22,94841404,34270695,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/01/22,94877960,34271240,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/02/22,94914444,34271626,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/03/22,94933180,34271979,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/04/22,94935697,34272012,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/05/22,94965026,34272635,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/06/22,95001645,34273323,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/07/22,95032363,34274254,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/08/22,95033726,34274294,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/09/22,95061354,34274811,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/10/22,95074988,34275516,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/11/22,95077000,34275582,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/12/22,95102066,34276469,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/13/22,95133392,34277089,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/14/22,95166767,34277812,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/15/22,95200624,34278579,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/16/22,95232272,34279693,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/17/22,95246680,34280507,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/18/22,95248929,34280710,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/19/22,95269091,34281668,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/20/22,95292732,34282400,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/21/22,95313729,34283187,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/22/22,95329931,34283867,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/23/22,95338759,34284356,12173153,1508417,0,0,42938,0,0,0
Italy,ITA,12/24/22,95339734,34284447,12173153,1508418,0,0,42938,0,0,0
Italy,ITA,12/25/22,95339759,34284447,12173153,1508418,0,0,42938,0,0,0
Italy,ITA,12/26/22,95340086,34284473,12173153,1508418,0,0,42938,0,0,0
Italy,ITA,12/27/22,95350614,34285249,12173153,1508418,0,0,42938,0,0,0
Italy,ITA,12/28/22,95363805,34286177,12173153,1508418,0,0,42938,0,0,0
Italy,ITA,12/29/22,95378243,34287498,12173153,1508418,0,0,42939,0,0,0
Italy,ITA,12/30/22,95390897,34288983,12173153,1508418,0,0,42939,0,0,0
Italy,ITA,12/31/22,95393029,34289271,12173153,1508418,0,0,42939,0,0,0
Italy,ITA,01/01/23,95393068,34289271,12173153,1508418,0,0,42939,0,0,0
Italy,ITA,01/02/23,95401690,34290523,12173153,1508418,0,0,42939,0,0,0
Italy,ITA,01/03/23,95417765,34291735,12173153,1508418,0,0,42940,0,0,0
Italy,ITA,01/04/23,95435349,34293185,12173153,1508418,0,0,42940,0,0,0
Italy,ITA,01/05/23,95449791,34294312,12173153,1508418,0,0,42940,0,0,0
Italy,ITA,01/06/23,95450278,34294345,12173153,1508418,0,0,42940,0,0,0
Italy,ITA,01/07/23,95455801,34294963,12173153,1508419,0,0,42941,0,0,0
Italy,ITA,01/08/23,95456748,34295077,12173153,1508419,0,0,42941,0,0,0
Italy,ITA,01/09/23,95469261,34296437,12173153,1508419,0,0,42941,0,0,0
Italy,ITA,01/10/23,95486662,34297864,12173153,1508419,0,0,42943,0,0,0
Italy,ITA,01/11/23,95504538,34299239,12173153,1508419,0,0,42943,0,0,0
Italy,ITA,01/12/23,95522757,34300761,12173153,1508419,0,0,42943,0,0,0
Italy,ITA,01/13/23,95539621,34302355,12173153,1508420,0,0,42943,0,0,0
Italy,ITA,01/14/23,95548381,34303136,12173153,1508420,0,0,42943,0,0,0
Italy,ITA,01/15/23,95549165,34303185,12173153,1508420,0,0,42943,0,0,0
Italy,ITA,01/16/23,95559498,34304429,12173153,1508420,0,0,42943,0,0,0
Italy,ITA,01/17/23,95571916,34305475,12173153,1508420,0,0,42945,0,0,0
Italy,ITA,01/18/23,95585147,34306765,12173153,1508420,0,0,42946,0,0,0
Italy,ITA,01/19/23,95598980,34307999,12173153,1508420,0,0,42946,0,0,0
Italy,ITA,01/20/23,95611760,34309107,12173153,1508420,0,0,42946,0,0,0
Italy,ITA,01/21/23,95617265,34309741,12173153,1508420,0,0,42948,0,0,0
Italy,ITA,01/22/23,95617714,34309767,12173153,1508420,0,0,42948,0,0,0
Italy,ITA,01/23/23,95624703,34310442,12173153,1508420,0,0,42948,0,0,0
Italy,ITA,01/24/23,95634901,34311240,12173153,1508420,0,0,42948,0,0,0
Italy,ITA,01/25/23,95644821,34312041,12173153,1508420,0,0,42948,0,0,0
Italy,ITA,01/26/23,95654493,34312847,12173153,1508420,0,0,42948,0,0,0
Italy,ITA,01/27/23,95663224,34313479,12173153,1508420,0,0,42948,0,0,10
Italy,ITA,01/28/23,95666718,34313876,12173153,1508420,0,0,42949,0,0,10
Italy,ITA,01/29/23,95667064,34313907,12173153,1508420,0,0,42949,0,0,10
Italy,ITA,01/30/23,95671667,34314322,12173153,1508420,0,0,42949,0,0,10
Italy,ITA,01/31/23,95678413,34314811,12173153,1508420,0,0,42953,0,0,10
Italy,ITA,02/01/23,95683804,34315359,12173153,1508420,0,0,42957,0,0,19
Italy,ITA,02/02/23,95689221,34315832,12173153,1508420,0,0,42958,0,0,19
Italy,ITA,02/03/23,95694463,34316542,12173153,1508420,0,0,42958,0,0,26
Italy,ITA,02/04/23,95696843,34316839,12173153,1508420,0,0,42960,0,0,26
Italy,ITA,02/05/23,95696918,34316875,12173153,1508420,0,0,42960,0,0,26
Italy,ITA,02/06/23,95700131,34317477,12173153,1508421,0,0,42960,0,0,36
Italy,ITA,02/07/23,95704646,34318033,12173153,1508421,0,0,42963,0,0,36
Italy,ITA,02/08/23,95708792,34318759,12173153,1508421,0,0,42963,0,0,59
Italy,ITA,02/09/23,95712992,34319444,12173153,1508422,0,0,42964,0,0,80
Italy,ITA,02/10/23,95716549,34320062,12173153,1508423,0,0,42964,0,0,87
Italy,ITA,02/11/23,95718261,34320306,12173153,1508423,0,0,42966,0,0,88
Italy,ITA,02/12/23,95718363,34320348,12173153,1508423,0,0,42966,0,0,88
Italy,ITA,02/13/23,95720737,34320908,12173153,1508423,0,0,42968,0,0,88
Italy,ITA,02/14/23,95723577,34321560,12173153,1508423,0,0,42968,0,0,88
Italy,ITA,02/15/23,95726580,34322155,12173153,1508423,0,0,42968,0,0,88
Italy,ITA,02/16/23,95729570,34322760,12173153,1508423,0,0,42968,0,0,88
Italy,ITA,02/17/23,95732031,34323262,12173153,1508423,0,0,42968,0,0,88
Italy,ITA,02/18/23,95733091,34323494,12173153,1508423,0,0,42968,0,0,88
Italy,ITA,02/19/23,95733149,34323510,12173153,1508423,0,0,42968,0,0,88
Italy,ITA,02/20/23,95734839,34324060,12173153,1508423,0,0,42968,0,0,88
Italy,ITA,02/21/23,95737041,34324566,12173153,1508423,0,0,42974,0,0,88
Italy,ITA,02/22/23,95739467,34325142,12173153,1508423,0,0,42975,0,0,88
Italy,ITA,02/23/23,95741848,34325750,12173153,1508423,0,0,42976,0,0,88
Italy,ITA,02/24/23,95743842,34326369,12173153,1508423,0,0,42976,0,0,92
Italy,ITA,02/25/23,95744772,34326527,12173153,1508423,0,0,42977,0,0,92
Italy,ITA,02/26/23,95744840,34326562,12173153,1508423,0,0,42977,0,0,92
Italy,ITA,02/27/23,95746279,34327070,12173153,1508423,0,0,42977,0,0,92
Italy,ITA,02/28/23,95748139,34327679,12173153,1508424,0,0,42977,0,0,95
Italy,ITA,03/01/23,95749592,34328121,12173153,1508424,0,0,42977,0,0,95
Italy,ITA,03/02/23,95750839,34328603,12173153,1508424,0,0,42978,0,0,104
Italy,ITA,03/03/23,95752028,34329079,12173153,1508424,0,0,42978,0,0,104
Italy,ITA,03/04/23,95752579,34329166,12173153,1508424,0,0,42978,0,0,104
Italy,ITA,03/05/23,95752602,34329223,12173153,1508424,0,0,42978,0,0,104
Italy,ITA,03/06/23,95753349,34329635,12173153,1508424,0,0,42978,0,0,104
Italy,ITA,03/07/23,95754529,34330037,12173153,1508425,0,0,42978,0,0,104
Italy,ITA,03/08/23,95755595,34330446,12173153,1508425,0,0,42978,0,0,104
Japan,JPN,02/17/21,125,0,0,0,0,0,0,0,0,0
Japan,JPN,02/18/21,611,0,0,0,0,0,0,0,0,0
Japan,JPN,02/19/21,5039,0,0,0,0,0,0,0,0,0
Japan,JPN,02/22/21,11934,0,0,0,0,0,0,0,0,0
Japan,JPN,02/24/21,17888,0,0,0,0,0,0,0,0,0
Japan,JPN,02/25/21,21896,0,0,0,0,0,0,0,0,0
Japan,JPN,02/26/21,28530,0,0,0,0,0,0,0,0,0
Japan,JPN,03/01/21,31785,0,0,0,0,0,0,0,0,0
Japan,JPN,03/02/21,34772,0,0,0,0,0,0,0,0,0
Japan,JPN,03/03/21,37303,0,0,0,0,0,0,0,0,0
Japan,JPN,03/04/21,39174,0,0,0,0,0,0,0,0,0
Japan,JPN,03/05/21,46469,0,0,0,0,0,0,0,0,0
Japan,JPN,03/08/21,70796,0,0,0,0,0,0,0,0,0
Japan,JPN,03/09/21,107558,0,0,0,0,0,0,0,0,0
Japan,JPN,03/10/21,148950,0,0,0,0,0,0,0,0,0
Japan,JPN,03/11/21,181184,0,0,0,0,0,0,0,0,0
Japan,JPN,03/12/21,230542,0,0,0,0,0,0,0,0,0
Japan,JPN,03/15/21,290275,0,0,0,0,0,0,0,0,0
Japan,JPN,03/16/21,359191,0,0,0,0,0,0,0,0,0
Japan,JPN,03/17/21,437485,0,0,0,0,0,0,0,0,0
Japan,JPN,03/18/21,508702,0,0,0,0,0,0,0,0,0
Japan,JPN,03/19/21,578835,0,0,0,0,0,0,0,0,0
Japan,JPN,03/22/21,652698,0,0,0,0,0,0,0,0,0
Japan,JPN,03/23/21,699126,0,0,0,0,0,0,0,0,0
Japan,JPN,03/24/21,741180,0,0,0,0,0,0,0,0,0
Japan,JPN,03/25/21,775122,0,0,0,0,0,0,0,0,0
Japan,JPN,03/26/21,822869,0,0,0,0,0,0,0,0,0
Japan,JPN,03/29/21,890662,0,0,0,0,0,0,0,0,0
Japan,JPN,03/30/21,949731,0,0,0,0,0,0,0,0,0
Japan,JPN,03/31/21,1002739,0,0,0,0,0,0,0,0,0
Japan,JPN,04/01/21,1050112,0,0,0,0,0,0,0,0,0
Japan,JPN,04/02/21,1096698,0,0,0,0,0,0,0,0,0
Japan,JPN,04/05/21,1196884,0,0,0,0,0,0,0,0,0
Japan,JPN,04/06/21,1288566,0,0,0,0,0,0,0,0,0
Japan,JPN,04/07/21,1393108,0,0,0,0,0,0,0,0,0
Japan,JPN,04/08/21,1487606,0,0,0,0,0,0,0,0,0
Japan,JPN,04/09/21,1592517,0,0,0,0,0,0,0,0,0
Japan,JPN,04/12/21,1694172,0,0,0,0,0,0,0,0,0
Japan,JPN,04/13/21,1752494,0,0,0,0,0,0,0,0,0
Japan,JPN,04/14/21,1808817,0,0,0,0,0,0,0,0,0
Japan,JPN,04/15/21,1870297,0,0,0,0,0,0,0,0,0
Japan,JPN,04/16/21,1950788,0,0,0,0,0,0,0,0,0
Japan,JPN,04/17/21,1958476,0,0,0,0,0,0,0,0,0
Japan,JPN,04/18/21,1966907,0,0,0,0,0,0,0,0,0
Japan,JPN,04/19/21,2116870,0,0,0,0,0,0,0,0,0
Japan,JPN,04/20/21,2291241,0,0,0,0,0,0,0,0,0
Japan,JPN,04/21/21,2501405,0,0,0,0,0,0,0,0,0
Japan,JPN,04/22/21,2706869,0,0,0,0,0,0,0,0,0
Japan,JPN,04/23/21,2936338,0,0,0,0,0,0,0,0,0
Japan,JPN,04/24/21,2971838,0,0,0,0,0,0,0,0,0
Japan,JPN,04/25/21,2997347,0,0,0,0,0,0,0,0,0
Japan,JPN,04/26/21,3316673,0,0,0,0,0,0,0,0,0
Japan,JPN,04/27/21,3594320,0,0,0,0,0,0,0,0,0
Japan,JPN,04/28/21,3913585,0,0,0,0,0,0,0,0,0
Japan,JPN,04/29/21,3933913,0,0,0,0,0,0,0,0,0
Japan,JPN,04/30/21,4270125,0,0,0,0,0,0,0,0,0
Japan,JPN,05/01/21,4310673,0,0,0,0,0,0,0,0,0
Japan,JPN,05/02/21,4338023,0,0,0,0,0,0,0,0,0
Japan,JPN,05/03/21,4346291,0,0,0,0,0,0,0,0,0
Japan,JPN,05/04/21,4355534,0,0,0,0,0,0,0,0,0
Japan,JPN,05/05/21,4366333,0,0,0,0,0,0,0,0,0
Japan,JPN,05/06/21,4755284,0,0,0,0,0,0,0,0,0
Japan,JPN,05/07/21,4957981,0,0,0,0,0,0,0,0,0
Japan,JPN,05/08/21,5028752,0,0,0,0,0,0,0,0,0
Japan,JPN,05/09/21,5112825,0,0,0,0,0,0,0,0,0
Japan,JPN,05/10/21,5470995,0,0,0,0,0,0,0,0,0
Japan,JPN,05/11/21,5818218,0,0,0,0,0,0,0,0,0
Japan,JPN,05/12/21,6216937,0,0,0,0,0,0,0,0,0
Japan,JPN,05/13/21,6648261,0,0,0,0,0,0,0,0,0
Japan,JPN,05/14/21,7078733,0,0,0,0,0,0,0,0,0
Japan,JPN,05/15/21,7253608,0,0,0,0,0,0,0,0,0
Japan,JPN,05/16/21,7468183,0,0,0,0,0,0,0,0,0
Japan,JPN,05/17/21,8081444,0,0,0,0,0,0,0,0,0
Japan,JPN,05/18/21,8657753,0,0,0,0,0,0,0,0,0
Japan,JPN,05/19/21,9310819,0,0,0,0,0,0,0,0,0
Japan,JPN,05/20/21,9856741,0,0,0,0,0,0,0,0,0
Japan,JPN,05/21/21,10451370,0,0,0,0,0,0,0,0,0
Japan,JPN,05/22/21,10782514,2,0,0,0,0,0,0,0,0
Japan,JPN,05/23/21,11138067,155,0,0,0,0,0,0,0,0
Japan,JPN,05/24/21,11923101,10509,0,0,0,0,0,0,0,0
Japan,JPN,05/25/21,12589586,20372,0,0,0,0,0,0,0,0
Japan,JPN,05/26/21,13315446,31783,0,0,0,0,0,0,0,0
Japan,JPN,05/27/21,14057140,43993,0,0,0,0,0,0,0,0
Japan,JPN,05/28/21,14793755,58028,0,0,0,0,0,0,0,0
Japan,JPN,05/29/21,15317541,73184,0,0,0,0,0,0,0,0
Japan,JPN,05/30/21,15835000,88875,0,0,0,0,0,0,0,0
Japan,JPN,05/31/21,16723913,107626,0,0,0,0,0,0,0,0
Japan,JPN,06/01/21,17645447,127182,0,0,0,0,0,0,0,0
Japan,JPN,06/02/21,18615784,147272,0,0,0,0,0,0,0,0
Japan,JPN,06/03/21,19572998,167642,0,0,0,0,0,0,0,0
Japan,JPN,06/04/21,20504800,188976,0,0,0,0,0,0,0,0
Japan,JPN,06/05/21,21241441,209652,0,0,0,0,0,0,0,0
Japan,JPN,06/06/21,21971468,232824,0,0,0,0,0,0,0,0
Japan,JPN,06/07/21,23050533,264586,0,0,0,0,0,0,0,0
Japan,JPN,06/08/21,24157706,298344,0,0,0,0,0,0,0,0
Japan,JPN,06/09/21,25312888,330711,0,0,0,0,0,0,0,0
Japan,JPN,06/10/21,26433757,366154,0,0,0,0,0,0,0,0
Japan,JPN,06/11/21,27533453,405076,0,0,0,0,0,0,0,0
Japan,JPN,06/12/21,28444426,444573,0,0,0,0,0,0,0,0
Japan,JPN,06/13/21,29333541,484986,0,0,0,0,0,0,0,0
Japan,JPN,06/14/21,30546882,529070,0,0,0,0,0,0,0,0
Japan,JPN,06/15/21,31780783,571728,0,0,0,0,0,0,0,0
Japan,JPN,06/16/21,33050078,615708,0,0,0,0,0,0,0,0
Japan,JPN,06/17/21,34320856,661733,0,0,0,0,0,0,0,0
Japan,JPN,06/18/21,35552013,703879,0,0,0,0,0,0,0,0
Japan,JPN,06/19/21,36628460,751354,0,0,0,0,0,0,0,0
Japan,JPN,06/20/21,37695824,801830,0,0,0,0,0,0,0,0
